LOAN_SK,LOAN_NUMBER,LOAN_TYPE,LOAN_STATUS,INTEREST_RATE,CURRENCY_OF_COMMITMENT,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,IS_CURRENT,RECORD_HASH
9177831116325642034,IBRD92750,FSL,Fully Disbursed,0,US,2025-12-01,,true,3536060029566497026
588874760868791221,IBRD2996S,SCPD,Fully Repaid,5.31,US,2025-12-01,,true,8457406443463291315
5794237643972036664,IBRD94050,FSL,Fully Disbursed,0,US,2025-12-01,,true,5284438798931295657
5466310915928290401,IBRD84580,FSL,Fully Disbursed,0,US,2025-12-01,,true,4167434782767772866
4747919458069728629,IBRD23660,CPL,Fully Repaid,5.21,US,2025-12-01,,true,4417340526954574609
1260933290251557276,IBRD02730,NPL,Fully Repaid,5.75,US,2025-12-01,,true,8968067739030811249
737698376528676706,IBRD12090,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7577133359201315436
9089043424738240660,IBRD47070,SCL,Fully Repaid,1.18,US,2025-12-01,,true,4668320844447363355
7261676635926074456,IBRD75520,FSL,Repaying,0,US,2025-12-01,,true,2261559381069664976
2843369383337775734,IBRD37950,CPL,Fully Repaid,3.8,US,2025-12-01,,true,6604936464006774740
1870468818275174519,IBRD15070,NPL,Fully Repaid,7.9,US,2025-12-01,,true,3564298111672682061
864963238335802367,IBRD08410,NPL,Fully Repaid,7.25,US,2025-12-01,,true,6070707487955491315
2454973418626956112,IBRD15990,NPL,Fully Repaid,7.5,US,2025-12-01,,true,574068814192345543
8994684942389045407,IBRD3427S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,1239984964815114011
6517424447561770090,IBRD80200,FSL,Repaying,0,US,2025-12-01,,true,6308664273010557008
5223446483399722631,IBRD11570,NPL,Fully Repaid,8.5,US,2025-12-01,,true,5441491323239838791
2544828199681439353,IBRD89570,FSL,Fully Disbursed,0,US,2025-12-01,,true,3647249390721817402
8954849450806976347,IBRD19360,CPL,Fully Repaid,9.25,US,2025-12-01,,true,2830378633038020446
4743628704644192439,IBRDB0051,BLNC,Fully Cancelled,0,US,2025-12-01,,true,3122005301776866182
3242233212488930925,IBRD36260,CPL,Fully Repaid,7.51,US,2025-12-01,,true,2106031067343164375
7287971081840438453,IBRD30290,CPL,Fully Repaid,1.7,US,2025-12-01,,true,3800819176177056426
8659044274516566254,IBRD08940,NPL,Fully Repaid,7.25,US,2025-12-01,,true,6045494954071378190
7978423156570959288,IBRD81240,FSL,Repaying,0,US,2025-12-01,,true,8791589740264329342
4101340624451497141,IBRD22380,CPL,Fully Repaid,4.85,US,2025-12-01,,true,5429014402653010016
7937429920976138829,IBRD33690,CPL,Fully Repaid,6.94,US,2025-12-01,,true,2755342332820587095
8748028653468971793,IBRD13240,NPL,Fully Repaid,8.9,US,2025-12-01,,true,2178398978462893534
300088967607496392,IBRD3931S,SCPD,Fully Repaid,1.77,US,2025-12-01,,true,9219871414584735627
5985656046457130273,IBRD93650,FSL,Disbursing,0,US,2025-12-01,,true,4073185421476924061
847387970297101535,IBRD86960,FSL,Disbursing,0,US,2025-12-01,,true,6041254531578080345
6653260994693225218,IBRD3521S,SCPD,Fully Repaid,5.55,US,2025-12-01,,true,6225225573250897514
1637791843913468580,IBRD25180,CPL,Fully Repaid,5.01,US,2025-12-01,,true,5494747114307568014
5905919330487940121,IBRD87170,FSL,Repaying,0,US,2025-12-01,,true,2852957936890225813
8944871786390481306,IBRD26480,CPL,Fully Repaid,5.16,US,2025-12-01,,true,8372158508026397411
2150007925401164913,IBRD46390,SCL,Fully Repaid,0.93,US,2025-12-01,,true,3746126815709437187
5972059649074317016,IBRD03620,NPL,Fully Repaid,5.5,US,2025-12-01,,true,934370924221308284
4154381494156666108,IBRD60130,NON POOL,Repaid,6.5,US,2025-12-01,,true,6910432771369513693
4976111267590754824,IBRD46360,SCL,Fully Repaid,1.85,US,2025-12-01,,true,1854049640572941256
6878067247553241559,IBRD17870,NPL,Fully Repaid,7.95,US,2025-12-01,,true,1655953157806368469
7762356298405068477,IBRD71690,FSL,Fully Repaid,0,US,2025-12-01,,true,5361806536469631443
2445187213679183152,IBRD12400,NPL,Fully Repaid,8.5,US,2025-12-01,,true,180495297466690988
347351864604331238,IBRD14140,NPL,Fully Repaid,8.2,US,2025-12-01,,true,4845651481467855985
1299643597616646296,IBRD39190,CPL,Fully Repaid,8.07,US,2025-12-01,,true,868448245908614532
3675076576544853871,IBRD36690,CPL,Fully Repaid,2.66,US,2025-12-01,,true,1450344586007690854
5480319973090725352,IBRD71030,FSL,Fully Repaid,0,US,2025-12-01,,true,7444194897192647191
7120161253235546639,IBRD16650,NPL,Fully Repaid,7,US,2025-12-01,,true,5383343579742879356
8151471436661974205,IBRD14150,NPL,Fully Repaid,8.2,US,2025-12-01,,true,8934346338655518623
7591538061966896780,IBRD13315,CPL,Fully Repaid,8.9,US,2025-12-01,,true,3775654486424663557
4859592289388225047,IBRD18810,NPL,Fully Repaid,8.25,US,2025-12-01,,true,5827412549593633970
3429606387991691637,IBRD38080,CPL,Fully Repaid,1.23,US,2025-12-01,,true,3909738415105429399
362686505780618685,IBRD17160,NPL,Fully Repaid,7.9,US,2025-12-01,,true,1793942158772389083
86578573968080682,IBRD21960,CPL,Fully Repaid,11.6,US,2025-12-01,,true,4184655423828752294
3890247148777908846,IBRD36370,CPL,Fully Repaid,6.09,US,2025-12-01,,true,8754250680260455898
3473090714536343168,IBRD34690,CPL,Fully Repaid,6.82,US,2025-12-01,,true,8840504515958854762
529174377026154077,IBRD19230,CPL,Fully Repaid,9.25,US,2025-12-01,,true,374219629059136459
7113342417005383826,IBRD31490,CPL,Fully Repaid,4.9,US,2025-12-01,,true,3183540379238299084
6048461937669331679,IBRD32290,CPL,Fully Repaid,6.03,US,2025-12-01,,true,6827962475542567233
4169989824663736693,IBRD25270,CPL,Fully Repaid,6.9,US,2025-12-01,,true,6824864551927227033
4624235367231470240,IBRD17830,NPL,Fully Repaid,7.95,US,2025-12-01,,true,5344018223971598321
4790881149260294557,IBRD34190,CPL,Fully Repaid,6.03,US,2025-12-01,,true,3805166540823748388
506443090866713744,IBRD18915,CPL,Fully Repaid,8.25,US,2025-12-01,,true,1313536054668227727
6590562208519337139,IBRD36900,CPL,Fully Repaid,7.43,US,2025-12-01,,true,4420631290007200146
3010713171225781587,IBRD04281,NPL,Fully Repaid,5.5,US,2025-12-01,,true,2477131816374695752
8289364774696233423,IBRD2331S,SCPD,Fully Repaid,7.54,US,2025-12-01,,true,2224898186760186236
5975823941368724855,IBRD46600,SCL,Fully Repaid,2.23,US,2025-12-01,,true,5864776816230966866
6553282934824144470,IBRD3449A,SCL,Fully Cancelled,5.52,US,2025-12-01,,true,457351933080220794
4470878303327402131,IBRD97480,FSL,Disbursing,0,US,2025-12-01,,true,134292556896544854
8088699799231600692,IBRD00200,NPL,Fully Repaid,3,US,2025-12-01,,true,5868710230765011269
2988114530063272018,IBRD00150,NON POOL,Fully Repaid,4,US,2025-12-01,,true,2184327720060096461
2374230665095642159,IBRD73910,FSL,Repaying,0,US,2025-12-01,,true,999821360071242992
5158126164706082620,IBRD22460,CPL,Fully Repaid,5.01,US,2025-12-01,,true,6008278269309171553
4571830191667802170,IBRD2317S,SCPM,Fully Repaid,7.08,US,2025-12-01,,true,8699606578837905590
3634756006679079888,IBRD06310,NPL,Fully Repaid,6.5,US,2025-12-01,,true,841242518015401714
8928140805022693094,IBRD78840,FSL,Repaying,0,US,2025-12-01,,true,6350856552505406497
5934598295669733262,IBRD34270,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6195718519867945937
8737297613891470648,IBRD73460,FSL,Fully Repaid,0,US,2025-12-01,,true,7674590610052925977
6998962931361874977,IBRD3874A,SCL,Fully Repaid,0.8,US,2025-12-01,,true,4002827884323252577
3043267821511826581,IBRD41750,SCL,Fully Repaid,0,US,2025-12-01,,true,5479486150412252164
661572779898229909,IBRD05780,NPL,Fully Repaid,6.5,US,2025-12-01,,true,4161034314337687152
554206204739289377,IBRD3632A,SCL,Fully Repaid,0,US,2025-12-01,,true,3235124743941218802
5095866990454711668,IBRD15880,NPL,Fully Repaid,7.5,US,2025-12-01,,true,5881912483259258505
1754425488498386989,IBRD50940,NON POOL,Repaid,6.5,US,2025-12-01,,true,1104731871587110599
4244264630932735472,IBRD22040,CPL,Fully Repaid,5.03,US,2025-12-01,,true,4723085652852525573
3918569848703764471,IBRD27020,CPL,Fully Repaid,6.03,US,2025-12-01,,true,734735557952418858
5700666323407046785,IBRD31480,CPL,Fully Repaid,1.73,US,2025-12-01,,true,102589539048178158
2780561981456180162,IBRD20750,CPL,Fully Repaid,11.6,US,2025-12-01,,true,3876099657097219416
3529125790243660254,IBRD90890,FSL,Fully Disbursed,0,US,2025-12-01,,true,7506143463889020841
7261174370117772811,IBRD09310,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2222154134607995401
5600141984514396177,IBRD04260,NPL,Fully Repaid,5.5,US,2025-12-01,,true,9113776221844830137
8396446709849598774,IBRD84720,FSL,Repaying,0,US,2025-12-01,,true,1256572779475661090
4049915009573984847,IBRD00880,NPL,Fully Repaid,5,US,2025-12-01,,true,4955747068568135883
4442346854554012071,IBRD46540,SCL,Fully Repaid,2.78,US,2025-12-01,,true,4878579330080619090
6322896175154282405,IBRD3762S,SCPD,Fully Repaid,4.75,US,2025-12-01,,true,5057892038460679125
8245034736818734244,IBRD12130,NPL,Fully Repaid,8.5,US,2025-12-01,,true,1642880110724650855
3130233674496103115,IBRD40742,NON POOL,Repaid,6.25,US,2025-12-01,,true,5378737444784445558
1679740173713905661,IBRD73100,FSL,Repaying,0,US,2025-12-01,,true,5230734929611779106
3194736647600419932,IBRD50150,NON POOL,Repaid,0,US,2025-12-01,,true,8192566490168712231
2727415085607656427,IBRD36500,CPL,Fully Repaid,7.79,US,2025-12-01,,true,6060659227347615467
4270328970956356354,IBRD16550,NPL,Fully Repaid,7,US,2025-12-01,,true,5819596837299931958
6187914039043608693,IBRD48790,SCL,Repaying,5.06,US,2025-12-01,,true,5301061917178941676
5995678593586442510,IBRD03290,NPL,Fully Repaid,0,US,2025-12-01,,true,4478396143835061770
1990306537637795089,IBRD2745S,SCPD,Fully Repaid,8.59,US,2025-12-01,,true,6026908541267361804
4389905467761308995,IBRD83640,FSL,Fully Disbursed,0,US,2025-12-01,,true,6369732024940962630
3458806275386238508,IBRD3462S,SCPD,Fully Repaid,7.96,US,2025-12-01,,true,4562126830878200467
5782996654882869045,IBRD60800,NON POOL,Repaid,7,US,2025-12-01,,true,5419315449581477091
1839916504542429608,IBRD12000,NPL,Fully Repaid,8.5,US,2025-12-01,,true,9148706859701521115
2535732778854684528,IBRD34660,CPL,Fully Repaid,4.59,US,2025-12-01,,true,409550803851740034
1588576103538402655,IBRD18016,NPL,Fully Repaid,8.25,US,2025-12-01,,true,2535876500571891933
6653414237618355810,IBRD23120,CPL,Fully Repaid,4.62,US,2025-12-01,,true,7184864693396173682
363684452010288593,IBRD28062,CPL,Fully Repaid,4.26,US,2025-12-01,,true,4619715705634812086
4985585847297187818,IBRD95840,FSL,Disbursing,0,US,2025-12-01,,true,485577340917131618
2402818216569854860,IBRD19920,CPL,Fully Repaid,9.6,US,2025-12-01,,true,3528813416025222043
5954581275905725793,IBRD05830,NPL,Fully Repaid,6.5,US,2025-12-01,,true,3431319724210819727
3053469742712725889,IBRD10601,NPL,Fully Repaid,8,US,2025-12-01,,true,3343070016805993560
7747830457754242753,IBRD13990,NPL,Fully Repaid,8.5,US,2025-12-01,,true,8514418146265207937
3904479560082418746,IBRD2683S,SCPM,Fully Repaid,4.09,US,2025-12-01,,true,1535112527319000164
7436392152438239818,IBRD40870,SCL,Fully Repaid,0,US,2025-12-01,,true,2021535655384569389
9126560649051158341,IBRD10266,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8152564256488271074
6809074571191931123,IBRD3543S,SCPD,Fully Repaid,7.02,US,2025-12-01,,true,2379948292944841021
5250204973820452333,IBRD09907,NPL,Fully Repaid,7.25,US,2025-12-01,,true,3025310443161776572
5126261155010428305,IBRD73900,FSL,Fully Repaid,0,US,2025-12-01,,true,4523615067883406941
7839388765862342312,IBRD36420,CPL,Fully Repaid,6.09,US,2025-12-01,,true,4406466355619663468
4835730088768935905,IBRD92390,FSL,Disbursing,0,US,2025-12-01,,true,7166718005347401135
3278402366719129838,IBRD73510,FSL,Repaying,0,US,2025-12-01,,true,6333475689249407086
1518701408657715843,IBRD18310,NPL,Fully Repaid,8.25,US,2025-12-01,,true,560357193352753278
7963653517755571909,IBRD01090,NPL,Fully Repaid,4.625,US,2025-12-01,,true,4772856966213006307
206820069333803697,IBRD2474S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,3505487245633454310
1828817850238644398,IBRD2789S,SCPM,Fully Repaid,5.91,US,2025-12-01,,true,1133609892020767499
1905031644933371269,IBRD22870,CPL,Fully Repaid,6.03,US,2025-12-01,,true,6916771622849695371
8449459353992726141,IBRD71480,FSL,Fully Repaid,0,US,2025-12-01,,true,9125786524228412135
8048129232283747382,IBRD18390,NPL,Fully Repaid,8.25,US,2025-12-01,,true,3738714782636818581
5311597780705319468,IBRD96140,FSL,Disbursing,0,US,2025-12-01,,true,5152662792594111388
7991094058601035545,IBRD02190,NPL,Fully Repaid,5.75,US,2025-12-01,,true,825681897002799299
4978193325431914076,IBRD3389S,SCPD,Fully Repaid,1.51,US,2025-12-01,,true,2336041403776278953
1905577881394311020,IBRD16570,NPL,Fully Repaid,7,US,2025-12-01,,true,6507926600948039719
299524415394242843,IBRD2375S,SCPD,Fully Repaid,5.31,US,2025-12-01,,true,3076697755112037226
6944006004205593820,IBRD3495A,SCL,Fully Repaid,5.54,US,2025-12-01,,true,3192403445168464062
474449006524053117,IBRD3915A,SCL,Fully Repaid,0.73,US,2025-12-01,,true,6261374447919791062
2807373028164152490,IBRD44090,SCL,Fully Repaid,5.25,US,2025-12-01,,true,691729708082033322
5554301425235416890,IBRD30670,CPL,Fully Repaid,6.18,US,2025-12-01,,true,6940680864849693230
9049641420048387299,IBRD89210,FSL,Repaying,0,US,2025-12-01,,true,7034462377250201254
7963203913294616197,IBRD16680,NPL,Fully Repaid,7,US,2025-12-01,,true,7277070777569851906
5999148755767830810,IBRD32170,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6380689760677833162
7049681539983040560,IBRD04030,NPL,Fully Repaid,5.5,US,2025-12-01,,true,3057733052706407578
3078607382368679329,IBRD14290,NPL,Fully Repaid,8.2,US,2025-12-01,,true,1862451312427870235
4269922117044192612,IBRD39500,CPL,Fully Repaid,1.36,US,2025-12-01,,true,3931620380782631350
6881999509928812158,IBRD01410,NPL,Fully Repaid,4.5,US,2025-12-01,,true,4300567445384892165
8517495021854070356,IBRD2919S,SCPD,Fully Repaid,7.15,US,2025-12-01,,true,2949452142267901744
3579117840019361593,IBRD04286,NPL,Fully Repaid,5.5,US,2025-12-01,,true,7810484885048096035
3845343647794046296,IBRD34180,CPL,Fully Repaid,6.03,US,2025-12-01,,true,1288021657128741631
7929727769418897100,IBRD87090,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,2681069345998112081
886486525629261614,IBRD3726A,SCL,Fully Repaid,0,US,2025-12-01,,true,5192363446374487255
9108986440571118132,IBRD12840,NPL,Fully Repaid,8.85,US,2025-12-01,,true,2756871454076766216
4675901582131712125,IBRD15940,NPL,Fully Repaid,7.5,US,2025-12-01,,true,3253617813427302503
5718083749245823918,IBRD19370,CPL,Fully Repaid,9.25,US,2025-12-01,,true,1508896308261947354
8620043420801198407,IBRD15220,NPL,Fully Repaid,7.45,US,2025-12-01,,true,5458209397492142638
6004364692406794643,IBRD20900,CPL,Fully Repaid,11.6,US,2025-12-01,,true,3123595178217782014
2825179762505760430,IBRD60440,NON POOL,Repaid,7,US,2025-12-01,,true,7129687079225194033
93908669156371851,IBRD34700,CPL,Fully Transferred,7.43,US,2025-12-01,,true,4043304846409400672
3201367026338705292,IBRD44700,SCL,Fully Repaid,0,US,2025-12-01,,true,7772263886656813558
9152604169751133296,IBRD22780,CPL,Fully Repaid,7.43,US,2025-12-01,,true,6291847570375907811
4154170725510592421,IBRD2655S,SCPD,Fully Repaid,7.15,US,2025-12-01,,true,3971878802606270627
7585879993821047214,IBRD45380,SCL,Fully Repaid,5.5,US,2025-12-01,,true,8122188953447537968
9141707844849617995,IBRD38360,CPL,Fully Transferred,7.43,US,2025-12-01,,true,1367957095595975955
4651022678180935914,IBRD97440,FSL,Signed,0,US,2025-12-01,,true,5588979552956228699
3532533225370941270,IBRD07680,NPL,Fully Repaid,7.25,US,2025-12-01,,true,7285453529244473630
6632450563591025171,IBRD43320,SCL,Fully Repaid,0.66,US,2025-12-01,,true,7759670316335487836
3101490093821755436,IBRD80080,FSL,Repaying,0,US,2025-12-01,,true,6047497900928554736
1995129413658253723,IBRD09780,NPL,Fully Repaid,7.25,US,2025-12-01,,true,7505916061310417407
8627589299154569310,IBRD01280,NPL,Fully Repaid,4.625,US,2025-12-01,,true,3404684277161810464
7143400584104490797,IBRD28000,CPL,Fully Repaid,6.18,US,2025-12-01,,true,4442325317705396518
2350234775091058429,IBRD90960,NON POOL,Repaid,7.25,US,2025-12-01,,true,5482182013942192617
5357692856433209253,IBRD30250,CPL,Fully Repaid,6.61,US,2025-12-01,,true,3692859490120276736
179775969422760382,IBRD29950,CPL,Fully Repaid,1.63,US,2025-12-01,,true,287684227815045709
1461897669935610158,IBRD01920,NON POOL,Repaid,5.5,US,2025-12-01,,true,7359732977798737958
2792757814136953665,IBRD76210,FSL,Repaying,0,US,2025-12-01,,true,4289009164391083320
1314801603462328702,IBRD18330,NPL,Fully Repaid,8.25,US,2025-12-01,,true,1997386841617898716
5268770875670863229,IBRD36140,CPL,Fully Repaid,4.37,US,2025-12-01,,true,8968583768537847082
5571906606432771338,IBRD23380,CPL,Fully Repaid,6.9,US,2025-12-01,,true,920191915696007083
2127147017528050537,IBRD75300,FSL,Fully Disbursed,0,US,2025-12-01,,true,6071015599223249866
2123391880493286774,IBRD14260,NPL,Fully Repaid,8.2,US,2025-12-01,,true,3133338718058281037
6103741928024379810,IBRD2551S,SCPD,Fully Repaid,8.32,US,2025-12-01,,true,3520882026209672946
3775181070116228870,IBRD16625,CPL,Fully Repaid,7,US,2025-12-01,,true,4336233209746531026
6149756612076939634,IBRD94660,FSL,Disbursing,0,US,2025-12-01,,true,9007751900778505959
4582377521802499315,IBRD33470,CPL,Fully Repaid,6.03,US,2025-12-01,,true,7582727745279565997
8682197243741471926,IBRD26230,CPL,Fully Repaid,5.02,US,2025-12-01,,true,3264228991320204892
7062932620839606798,IBRD92150,FSL,Effective,0,US,2025-12-01,,true,8284872783218769333
8650643325809929133,IBRD31420,CPL,Fully Repaid,6.03,US,2025-12-01,,true,8656960328305548563
3823457481896540075,IBRD06210,NPL,Fully Repaid,6.5,US,2025-12-01,,true,5668722945501421506
3015348233857799969,IBRD39720,CPL,Fully Transferred,7.43,US,2025-12-01,,true,2748694238311877968
7071509699510584885,IBRD3790S,SCPD,Fully Repaid,6.89,US,2025-12-01,,true,5724098860350804685
2143332041439676674,IBRD09250,NPL,Fully Repaid,7.25,US,2025-12-01,,true,3301312959325814787
2399617284963691568,IBRD38560,CPL,Fully Repaid,4.85,US,2025-12-01,,true,4157289161540273945
7765857093442915192,IBRD45970,SCL,Fully Repaid,1.07,US,2025-12-01,,true,8844021281637445859
4656523676351875432,IBRD08390,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8245417556028638839
1080108429500929825,IBRD91060,FSL,Fully Disbursed,0,US,2025-12-01,,true,1953349050451426332
8272356667364212585,IBRD3710S,SCPD,Fully Repaid,5.05,US,2025-12-01,,true,7206979952088225980
9147731660681280402,IBRD14550,NPL,Fully Repaid,8.2,US,2025-12-01,,true,4492327792955233144
386371491293829917,IBRD88490,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,9009080960168287208
2489470881767566823,IBRD3527A,SCL,Fully Repaid,0.98,US,2025-12-01,,true,239877882287958543
1389975763384140759,IBRD47650,SCL,Repaying,5.51,US,2025-12-01,,true,5656614469765523425
7276188845847886586,IBRD79630,FSL,Repaying,0,US,2025-12-01,,true,177187117994288146
5266859694706955270,IBRD3449S,SCPD,Fully Repaid,6.14,US,2025-12-01,,true,2990084572617829319
1513375399723814996,IBRD00460,NPL,Fully Repaid,4.375,US,2025-12-01,,true,8074712124108460334
7639001861808732919,IBRD85090,FSL,Fully Disbursed,0,US,2025-12-01,,true,6343749844613384723
1550639554878527431,IBRD2217S,SCPM,Fully Repaid,7.26,US,2025-12-01,,true,3230129816262983413
7338512770797521422,IBRD46890,SCL,Fully Repaid,0.99,US,2025-12-01,,true,7472959021590261922
8364698193946911663,IBRD01950,NPL,Fully Repaid,5.375,US,2025-12-01,,true,1281492838006842195
475725232082268953,IBRD79940,FSL,Repaying,0,US,2025-12-01,,true,5907415515455000372
7286800992913125058,IBRD93170,FSL,Disbursing,0,US,2025-12-01,,true,6676238408055713884
7328022699406404977,IBRD30061,CPL,Fully Repaid,6.18,US,2025-12-01,,true,462588031819653797
7686358434668745020,IBRD34650,CPL,Fully Repaid,6.03,US,2025-12-01,,true,623942076890356105
7684351995356757927,IBRD10790,NPL,Fully Repaid,8,US,2025-12-01,,true,8458224649968869382
7547847029457977258,IBRD19770,CPL,Fully Repaid,9.6,US,2025-12-01,,true,3027485218396783295
2654847695739967061,IBRD33830,CPL,Fully Cancelled,6.6,US,2025-12-01,,true,1806805777279899360
6898287676387040207,IBRD2658S,SCPD,Fully Repaid,8.76,US,2025-12-01,,true,1652685650542679851
825091817187637432,IBRD81730,FSL,Repaying,0,US,2025-12-01,,true,287989835812657718
1279458034060536782,IBRD08380,NPL,Fully Repaid,7.25,US,2025-12-01,,true,7247397668569356205
651273409435964313,IBRD80500,FSL,Repaying,0,US,2025-12-01,,true,2766477328275105533
84124738503111607,IBRD89150,FSL,Repaying,0,US,2025-12-01,,true,6163007445192404842
6076525986844769642,IBRD25800,CPL,Fully Repaid,5.16,US,2025-12-01,,true,6808744902518237621
